Fri Aug 20 21:18:23 CST 2010
SIMULATION DURATION: 300.0S, AODV+TCP

--- Hop Node Number:2 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0     8         4.09062            89.8634
           0        tcp     0     8         5.10154            85.0867
           0        tcp     0     8         6.13492            87.2015
           0        tcp     0     8         7.15719            92.1562
           0        tcp     0     8         8.18363            91.7807
           0        tcp     0     8          9.2331            89.7674
           0        tcp     0     8         10.2769            90.2591
           0        tcp     0     8         11.3023            87.8765
           0        tcp     0     8         12.3357            87.1961
           0        tcp     0     8         13.3679            95.2364
           0        tcp     0     8         14.3821            92.8932
           0        tcp     0     8         15.4095            83.7214
           0        tcp     0     8         18.0974            18.2864
           0        tcp     0     8         19.1236            35.9233
           0        tcp     0     8         20.1386            60.5324
           0        tcp     0     8         21.1619            60.0384
           0        tcp     0     8         22.1951            79.2914
           0        tcp     0     8         23.1989            89.7684
           0        tcp     0     8         24.2414            90.3703
           0        tcp     0     8         25.2718            95.4042
           0        tcp     0     8         26.2914             88.377
           0        tcp     0     8         27.3106            92.4376
           0        tcp     0     8         28.3382            83.6986
           0        tcp     0     8         29.3424            85.6563
           0        tcp     0     8         30.3889            90.0247
           0        tcp     0     8         31.3987            89.2419
           0        tcp     0     8         32.4486            89.7275
           0        tcp     0     8         33.4602            89.0785
           0        tcp     0     8         34.4932            87.2297
           0        tcp     0     8         35.4989            81.4573
           0        tcp     0     8          36.553            85.4875
           0        tcp     0     8         37.5785            87.8744
           0        tcp     0     8         38.6026            91.9873
           0        tcp     0     8         39.6202            92.5814
           0        tcp     0     8         40.6351            84.7497
           0        tcp     0     8         42.4553            36.0044
           0        tcp     0     8         43.4815            67.8561
           0        tcp     0     8         44.4883            65.0972
           0        tcp     0     8         45.5014            80.8577
           0        tcp     0     8         46.5438            94.3076
           0        tcp     0     8         47.5581            92.8739
           0        tcp     0     8         48.5881            91.4672
           0        tcp     0     8         49.6092            88.2473
           0        tcp     0     8         50.6101            90.0343
           0        tcp     0     8         51.6488             86.757
           0        tcp     0     8          52.684            91.0027
           0        tcp     0     8         53.7369            81.6972
           0        tcp     0     8         54.7571            84.3122
           0        tcp     0     8         55.7831            87.8254
           0        tcp     0     8         56.8028             88.371
           0        tcp     0     8          57.806            89.8274
           0        tcp     0     8         58.8492            94.2274
           0        tcp     0     8         59.8736            87.9698
           0        tcp     0     8         60.9107            86.8839
           0        tcp     0     8         61.9474             86.924
           0        tcp     0     8         62.9795            91.2772
           0        tcp     0     8         64.0042            87.9453
           0        tcp     0     8         65.0516            86.0296
           0        tcp     0     8         66.0866            83.1042
           0        tcp     0     8         67.1171            91.4208
           0        tcp     0     8         68.1417            87.9474
           0        tcp     0     8         69.1677            87.8325
           0        tcp     0     8         70.1682            90.0712
           0        tcp     0     8         72.6208            21.7108
           0        tcp     0     8         73.6332              28.32
           0        tcp     0     8         74.6411            56.8956
           0        tcp     0     8           75.68            59.1402
           0        tcp     0     8         76.6815            73.6169
           0        tcp     0     8         77.6879             81.396
           0        tcp     0     8         78.7062            88.4964
           0        tcp     0     8         79.7317            83.8752
           0        tcp     0     8         80.7486            92.6422
           0        tcp     0     8         81.7805            87.3277
           0        tcp     0     8         82.7854            89.6726
           0        tcp     0     8         83.8105            91.9007
           0        tcp     0     8         84.8361            87.8604
           0        tcp     0     8         85.8534            92.6034
           0        tcp     0     8         86.8809            91.6913
           0        tcp     0     8         87.8998            88.4368
           0        tcp     0     8         88.9043            89.7094
           0        tcp     0     8         89.9252            88.2658
           0        tcp     0     8         90.9314            89.5565
           0        tcp     0     8         91.9544              88.09
           0        tcp     0     8         92.9864            87.3128
           0        tcp     0     8         94.0092            88.1073
           0        tcp     0     8         95.0282            84.4088
           0        tcp     0     8         96.0587            91.4266
           0        tcp     0     8         97.0902             91.325
           0        tcp     0     8         98.1316            94.3976
           0        tcp     0     8         99.1353            97.9395



--- Hop Node Number:10 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0     9         2.03372            67.3606
           0        tcp     0     9         3.05017            88.6541
           0        tcp     0     9         4.07591            91.8436
           0        tcp     0     9         5.10081            83.9265
           0        tcp     0     9          6.1163            88.7374
           0        tcp     0     9         7.16582            85.8597
           0        tcp     0     9         8.18367            88.5323
           0        tcp     0     9         9.21766            91.1109
           0        tcp     0     9         10.2497             91.282
           0        tcp     0     9         11.2638            92.9001
           0        tcp     0     9         12.2885            87.9421
           0        tcp     0     9         13.2997            93.1593
           0        tcp     0     9         14.3177            92.5463
           0        tcp     0     9         15.3334            92.7458
           0        tcp     0     9          16.354            88.2929
           0        tcp     0     9         17.3937            82.7361
           0        tcp     0     9         18.3974            85.6946
           0        tcp     0     9          19.429            83.3821
           0        tcp     0     9         20.4485            92.4122
           0        tcp     0     9         22.4233                  0
           0        tcp     0     9         33.3027                  0
           0        tcp     0     9         34.3027              5.913
           0        tcp     0     9         35.3559            42.7804
           0        tcp     0     9         36.4268             68.847
           0        tcp     0     9         37.4275             61.395
           0        tcp     0     9         38.4892            77.1599
           0        tcp     0     9         39.5008            85.0253
           0        tcp     0     9         40.5106            89.2428
           0        tcp     0     9         41.5311            92.3123
           0        tcp     0     9         42.5498            88.4624
           0        tcp     0     9         43.6103            88.8276
           0        tcp     0     9         44.6335            84.0661
           0        tcp     0     9         45.6578            87.9751
           0        tcp     0     9         46.7113            89.4262
           0        tcp     0     9         47.7158            93.7858
           0        tcp     0     9         48.7478            95.2586
           0        tcp     0     9         49.7513             81.635
           0        tcp     0     9          50.763            85.0133
           0        tcp     0     9         51.8086            90.1049
           0        tcp     0     9         52.8114            89.8564
           0        tcp     0     9         53.8259            88.8232
           0        tcp     0     9         54.8271             94.096
           0        tcp     0     9          55.846            88.4401
           0        tcp     0     9          56.881            87.0688
           0        tcp     0     9         57.8978            84.5923
           0        tcp     0     9         58.9421             94.136
           0        tcp     0     9          59.955              88.96
           0        tcp     0     9         60.9576            89.8822
           0        tcp     0     9         61.9687            89.1223
           0        tcp     0     9         63.0076            90.6765
           0        tcp     0     9         64.0353            91.6738
           0        tcp     0     9         65.0805            86.2177
           0        tcp     0     9         66.0983            80.4832
           0        tcp     0     9         67.1314             83.257
           0        tcp     0     9          68.161            91.4999
           0        tcp     0     9         69.1628            89.9505
           0        tcp     0     9         70.1707            85.3481
           0        tcp     0     9         71.1912            84.2871
           0        tcp     0     9         72.1964            81.4974
           0        tcp     0     9         73.2253            91.5561
           0        tcp     0     9         74.2325            85.4039
           0        tcp     0     9         75.2554            84.0886
           0        tcp     0     9         76.3063             85.745
           0        tcp     0     9         77.3368             71.551
           0        tcp     0     9         78.3368                  0
           0        tcp     0     9         92.6836                  0
           0        tcp     0     9         93.6836           0.250568
           0        tcp     0     9         94.8103            21.8128
           0        tcp     0     9         95.8482            47.3559
           0        tcp     0     9         96.8559            60.9735
           0        tcp     0     9          97.896            59.0701
           0        tcp     0     9           98.91            80.7875
           0        tcp     0     9         99.9284            84.4612



--- Hop Node Number:11 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0    10         2.03632            67.1915
           0        tcp     0    10         3.04975            84.8762
           0        tcp     0    10           4.057            85.3966
           0        tcp     0    10         5.06295            85.5072
           0        tcp     0    10         6.08228            84.3847
           0        tcp     0    10         7.12336            90.4909
           0        tcp     0    10         8.16642            86.3923
           0        tcp     0    10         9.19296            87.7821
           0        tcp     0    10         10.2336            86.5962
           0        tcp     0    10         11.2825            85.9086
           0        tcp     0    10         12.2844            85.8533
           0        tcp     0    10         15.6425            20.7356
           0        tcp     0    10         16.6696            27.9152
           0        tcp     0    10         17.7322            50.1095
           0        tcp     0    10         18.7345            49.0388
           0        tcp     0    10         19.7431            52.7934
           0        tcp     0    10         20.7593            84.6516
           0        tcp     0    10         21.7675            81.2462
           0        tcp     0    10         22.7999            87.2887
           0        tcp     0    10         23.8318            87.3274
           0        tcp     0    10         24.8546            92.1062
           0        tcp     0    10         25.8865            83.3581
           0        tcp     0    10         26.9294            90.3349
           0        tcp     0    10         27.9673            86.8146
           0        tcp     0    10          28.997            91.4978
           0        tcp     0    10         30.0264             79.574
           0        tcp     0    10         31.0381            85.0282
           0        tcp     0    10         32.0602             80.143
           0        tcp     0    10         33.0962            86.9866
           0        tcp     0    10         34.1109            80.7271
           0        tcp     0    10         35.1473            86.9522
           0        tcp     0    10         36.1746             83.731
           0        tcp     0    10         37.2184             90.255
           0        tcp     0    10         38.2546            90.9137
           0        tcp     0    10         39.2853            87.4312
           0        tcp     0    10          40.296            77.0008
           0        tcp     0    10         41.2973            85.8985
           0        tcp     0    10         42.3293            83.3526
           0        tcp     0    10         43.3581            75.6442
           0        tcp     0    10          44.366            85.3368
           0        tcp     0    10         45.3841            84.4909
           0        tcp     0    10         46.3953            85.0594
           0        tcp     0    10         47.3967             89.989
           0        tcp     0    10         48.4052            85.2907
           0        tcp     0    10         49.4223            92.6291
           0        tcp     0    10         50.4706            78.1445
           0        tcp     0    10          51.524            77.7692
           0        tcp     0    10         52.5497            83.8571
           0        tcp     0    10         53.5947            86.2279
           0        tcp     0    10         54.6138             92.445
           0        tcp     0    10         55.6736            88.8913
           0        tcp     0    10         56.7016             83.678
           0        tcp     0    10         57.7269            91.8792
           0        tcp     0    10         58.7432            84.6354
           0        tcp     0    10         59.7826            86.6977
           0        tcp     0    10         60.8315            85.9118
           0        tcp     0    10         61.8751            90.2685
           0        tcp     0    10         62.8932            88.5099
           0        tcp     0    10         63.9456            89.5195
           0        tcp     0    10         64.9465            81.8472
           0        tcp     0    10         65.9681            88.2032
           0        tcp     0    10         66.9929            87.9325
           0        tcp     0    10         68.0468            73.8466
           0        tcp     0    10         69.0588            89.0386
           0        tcp     0    10         70.0606            81.7738
           0        tcp     0    10         71.0697             85.239
           0        tcp     0    10         72.1015            83.3725
           0        tcp     0    10         73.1131            85.0283
           0        tcp     0    10         74.1271              80.79
           0        tcp     0    10         75.1758            82.0181
           0        tcp     0    10         76.2052            87.5407
           0        tcp     0    10         78.0714                  0
           0        tcp     0    10         87.5618                  0
           0        tcp     0    10         88.5618            6.29816
           0        tcp     0    10         91.0228            11.6507
           0        tcp     0    10         92.0611            23.6695
           0        tcp     0    10         93.0794             60.337
           0        tcp     0    10         94.0849            52.9533
           0        tcp     0    10         95.1431            58.0624
           0        tcp     0    10         96.1802            86.8886
           0        tcp     0    10         97.1977            80.5095
           0        tcp     0    10         98.2391             86.535
           0        tcp     0    10         99.2595            84.2958



--- Hop Node Number:12 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0    11         2.02875            59.7228
           0        tcp     0    11         3.06628            71.0611
           0        tcp     0    11         4.08182            76.6331
           0        tcp     0    11         5.08553            81.6174
           0        tcp     0    11         6.09818            84.9414
           0        tcp     0    11         7.10113            85.7631
           0        tcp     0    11         8.12542            79.9773
           0        tcp     0    11          9.4518                  0
           0        tcp     0    11         19.4861                  0
           0        tcp     0    11         20.4861            2.65098
           0        tcp     0    11         22.1061            15.1706
           0        tcp     0    11         23.1824            26.6392
           0        tcp     0    11         24.2539             53.518
           0        tcp     0    11         25.3276             53.409
           0        tcp     0    11         26.3781            58.4863
           0        tcp     0    11         27.4344            73.6755
           0        tcp     0    11         28.4359            77.7047
           0        tcp     0    11         29.4686            83.2968
           0        tcp     0    11         30.5022            87.1782
           0        tcp     0    11         31.5561             34.981
           0        tcp     0    11         32.5904            79.2002
           0        tcp     0    11         33.6392            82.0147
           0        tcp     0    11         34.6479            77.1547
           0        tcp     0    11         35.7067            77.3667
           0        tcp     0    11         36.7457            78.8494
           0        tcp     0    11         37.8028            77.4915
           0        tcp     0    11         38.8422             78.815
           0        tcp     0    11         39.8978            81.4888
           0        tcp     0    11         40.9231            83.8911
           0        tcp     0    11         41.9286            85.5442
           0        tcp     0    11         42.9768            89.8754
           0        tcp     0    11         44.0053            87.6189
           0        tcp     0    11         45.0457            82.6758
           0        tcp     0    11         46.0727            79.7609
           0        tcp     0    11         47.0765            77.5284
           0        tcp     0    11         48.0932             76.552
           0        tcp     0    11         49.1005            81.3258
           0        tcp     0    11         50.1028            85.8151
           0        tcp     0    11         51.1389             71.161
           0        tcp     0    11          52.888            2.34178
           0        tcp     0    11         53.9158            35.8662
           0        tcp     0    11         54.9296             56.561
           0        tcp     0    11          55.997             53.724
           0        tcp     0    11         57.0079            68.8855
           0        tcp     0    11         58.0412            83.2368
           0        tcp     0    11         59.0444            85.7437
           0        tcp     0    11         60.0638            84.3826
           0        tcp     0    11         61.1043            51.1761
           0        tcp     0    11         62.1431            90.6871
           0        tcp     0    11         63.6308            19.2731
           0        tcp     0    11         64.6388            65.0132
           0        tcp     0    11         65.6726            67.3548
           0        tcp     0    11         66.7449            76.4005
           0        tcp     0    11         67.7777            83.2809
           0        tcp     0    11         68.8126            83.1147
           0        tcp     0    11          69.817            85.6427
           0        tcp     0    11         70.8458            83.6079
           0        tcp     0    11         71.8614            80.6582
           0        tcp     0    11         72.8628            81.8038
           0        tcp     0    11         73.8759            76.8229
           0        tcp     0    11           74.89            76.7411
           0        tcp     0    11         75.9219            79.3867
           0        tcp     0    11         76.9293            85.3862
           0        tcp     0    11         77.9423             88.948
           0        tcp     0    11         78.9759            83.2201
           0        tcp     0    11         80.0191            86.3853
           0        tcp     0    11         81.0861            80.6148
           0        tcp     0    11         82.1127             87.774
           0        tcp     0    11         83.1346            84.1755
           0        tcp     0    11         84.1927            81.2927
           0        tcp     0    11         85.2101            88.5651
           0        tcp     0    11         86.2579            86.0077
           0        tcp     0    11         87.2898            87.3277
           0        tcp     0    11         88.3261            82.9979
           0        tcp     0    11         89.3397            88.9026
           0        tcp     0    11         90.3544             88.804
           0        tcp     0    11         91.3599            85.5492
           0        tcp     0    11         93.4771            21.2811
           0        tcp     0    11         94.5297            62.2603
           0        tcp     0    11         95.5807            62.3554
           0        tcp     0    11         96.6425            69.4354
           0        tcp     0    11         97.6588            72.5477
           0        tcp     0    11         98.6639            77.4265



--- Hop Node Number:13 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0    12          2.0934            52.4454
           0        tcp     0    12         7.05496            4.12774
           0        tcp     0    12          8.4417                  0
           0        tcp     0    12         17.1542                  0
           0        tcp     0    12         18.1542            3.32131
           0        tcp     0    12         19.2763            10.9502
           0        tcp     0    12         21.4874            3.70508
           0        tcp     0    12         22.5808            22.4767
           0        tcp     0    12         23.6274            50.8732
           0        tcp     0    12         24.6889            54.0248
           0        tcp     0    12         25.7199            51.6459
           0        tcp     0    12         26.7505            79.4898
           0        tcp     0    12         27.7777            67.7877
           0        tcp     0    12         28.8043            75.8044
           0        tcp     0    12          29.879            80.0379
           0        tcp     0    12         30.9022            80.0635
           0        tcp     0    12         31.9197            80.5077
           0        tcp     0    12          32.927            85.3987
           0        tcp     0    12          33.935            85.3304
           0        tcp     0    12         34.9483            84.8854
           0        tcp     0    12         35.9835            87.0499
           0        tcp     0    12         37.0635            79.6482
           0        tcp     0    12         38.0998            79.0472
           0        tcp     0    12         39.1423            78.5837
           0        tcp     0    12          40.179            82.9635
           0        tcp     0    12         41.2196            82.6674
           0        tcp     0    12         42.2276            89.3886
           0        tcp     0    12         43.2368            89.2964
           0        tcp     0    12         44.2689            87.3071
           0        tcp     0    12         45.2948            87.8409
           0        tcp     0    12         46.3144            88.3721
           0        tcp     0    12         47.3269            76.8705
           0        tcp     0    12         48.3454            80.4255
           0        tcp     0    12         49.3471            85.8761
           0        tcp     0    12         50.3545            81.3121
           0        tcp     0    12         51.3687            80.7733
           0        tcp     0    12            52.4            83.4094
           0        tcp     0    12         53.4295            83.5496
           0        tcp     0    12          54.473             86.353
           0        tcp     0    12         55.4905            84.5364
           0        tcp     0    12         56.5324            82.5589
           0        tcp     0    12         57.5661            91.1386
           0        tcp     0    12         58.5774            89.1068
           0        tcp     0    12         59.5852            81.2833
           0        tcp     0    12         60.5869            81.7803
           0        tcp     0    12         61.6032            80.6109
           0        tcp     0    12         62.6084            85.5703
           0        tcp     0    12         63.6225            80.7774
           0        tcp     0    12         64.6234            81.8444
           0        tcp     0    12         65.6278            85.6419
           0        tcp     0    12         66.7099            79.4924
           0        tcp     0    12         67.7304            84.2878
           0        tcp     0    12         68.7578            79.7341
           0        tcp     0    12         69.7988            82.6267
           0        tcp     0    12         70.8384            82.7413
           0        tcp     0    12         71.8788            82.6749
           0        tcp     0    12         72.9057            87.7501
           0        tcp     0    12         73.9471            78.6673
           0        tcp     0    12         74.9801            79.3004
           0        tcp     0    12         76.0111            79.4547
           0        tcp     0    12         77.0129            81.7744
           0        tcp     0    12          78.017            85.6644
           0        tcp     0    12         79.0679            89.6449
           0        tcp     0    12         80.0878            76.3085
           0        tcp     0    12         81.7216            35.0975
           0        tcp     0    12         82.7467            71.9252
           0        tcp     0    12         83.7771            71.5508
           0        tcp     0    12         84.8316             81.569
           0        tcp     0    12         85.8488            80.5401
           0        tcp     0    12         86.8898            90.4941
           0        tcp     0    12         87.9555            76.8706
           0        tcp     0    12         88.9746            84.4024
           0        tcp     0    12         90.0064            83.3695
           0        tcp     0    12         91.0859            87.2663
           0        tcp     0    12         92.1048             84.424
           0        tcp     0    12         93.1509            82.2223
           0        tcp     0    12          94.169            84.4867
           0        tcp     0    12         95.1995            79.4933
           0        tcp     0    12         96.2064            77.2892
           0        tcp     0    12         97.2359            79.5779
           0        tcp     0    12          98.289            73.8951
           0        tcp     0    12         99.3031            84.8271



--- Hop Node Number:14 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0    13         2.05701            62.0013
           0        tcp     0    13         3.05882            77.6838
           0        tcp     0    13         4.08938            83.4651
           0        tcp     0    13         5.10686             84.538
           0        tcp     0    13          6.1305            76.0265
           0        tcp     0    13          7.1444            80.7968
           0        tcp     0    13         8.17361            83.5755
           0        tcp     0    13         9.17974            77.3498
           0        tcp     0    13         10.1951            84.7179
           0        tcp     0    13          11.223            79.6931
           0        tcp     0    13         12.2783            81.5082
           0        tcp     0    13         13.3165            86.7946
           0        tcp     0    13         14.8737                  0
           0        tcp     0    13         24.5515                  0
           0        tcp     0    13         25.5515            3.68255
           0        tcp     0    13         28.6509            15.8585
           0        tcp     0    13         30.8725            9.21865
           0        tcp     0    13         31.8948            52.0869
           0        tcp     0    13          32.899            57.1031
           0        tcp     0    13         33.9633            57.7329
           0        tcp     0    13         34.9647            81.7993
           0        tcp     0    13         35.9884            76.0266
           0        tcp     0    13         36.9947            89.5438
           0        tcp     0    13          38.001            85.4815
           0        tcp     0    13         39.0661            73.0665
           0        tcp     0    13         40.0802            84.8218
           0        tcp     0    13         41.0966             80.595
           0        tcp     0    13         42.1372            86.5981
           0        tcp     0    13         43.1652            87.6526
           0        tcp     0    13         44.1847            88.3896
           0        tcp     0    13         45.2041            80.3659
           0        tcp     0    13         46.2083            81.5712
           0        tcp     0    13         47.2509            78.5779
           0        tcp     0    13         48.2808             83.516
           0        tcp     0    13         49.3756            78.5655
           0        tcp     0    13         50.4051            83.5523
           0        tcp     0    13         51.4236            84.4555
           0        tcp     0    13         52.4781             81.569
           0        tcp     0    13         53.5163            71.0158
           0        tcp     0    13         54.5457            79.5837
           0        tcp     0    13          55.563            76.4968
           0        tcp     0    13         56.5745            89.0902
           0        tcp     0    13         57.6138            82.7624
           0        tcp     0    13         58.6252            85.0453
           0        tcp     0    13         59.6553            83.5049
           0        tcp     0    13         60.6889            87.1792
           0        tcp     0    13         61.6941            85.5733
           0        tcp     0    13         62.7022             85.326
           0        tcp     0    13         63.7281            87.8353
           0        tcp     0    13         64.7762            70.3469
           0        tcp     0    13         65.8348            77.3791
           0        tcp     0    13         66.8893            77.6932
           0        tcp     0    13         69.4706            26.9749
           0        tcp     0    13         70.4777            61.0076
           0        tcp     0    13         71.5253            58.6484
           0        tcp     0    13         72.5541            75.6465
           0        tcp     0    13         73.5598            81.4505
           0        tcp     0    13         74.5892            79.5844
           0        tcp     0    13         75.6328             86.348
           0        tcp     0    13         76.6395            85.4436
           0        tcp     0    13         77.6632            84.0199
           0        tcp     0    13          78.678            84.7663
           0        tcp     0    13         79.6916            84.8588
           0        tcp     0    13         80.7324            78.7087
           0        tcp     0    13         81.7463            80.8015
           0        tcp     0    13         82.8143            76.6993
           0        tcp     0    13         83.8734            81.2148
           0        tcp     0    13         84.9061            79.3321
           0        tcp     0    13         85.9486            82.5099
           0        tcp     0    13         86.9607            80.9339
           0        tcp     0    13         88.0448            79.3458
           0        tcp     0    13         89.9336            23.8541
           0        tcp     0    13         90.9573            64.0186
           0        tcp     0    13         92.0027            62.6887
           0        tcp     0    13          93.022             76.355
           0        tcp     0    13         94.0685            82.1907
           0        tcp     0    13         95.1071            82.8183
           0        tcp     0    13          96.141            71.3124
           0        tcp     0    13         97.2189            79.7988
           0        tcp     0    13         98.2263            81.3233
           0        tcp     0    13         99.2631            79.0113



--- Hop Node Number:15 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0    14         2.01789            52.3123
           0        tcp     0    14         3.03572            68.4119
           0        tcp     0    14          4.0832            78.2068
           0        tcp     0    14         5.13593            81.7073
           0        tcp     0    14         6.17626            78.7444
           0        tcp     0    14         7.23131            77.6454
           0        tcp     0    14         8.23239            85.9235
           0        tcp     0    14         9.23878              85.47
           0        tcp     0    14         10.2722            83.2379
           0        tcp     0    14         14.1123            10.6664
           0        tcp     0    14         15.1315            48.2249
           0        tcp     0    14         16.2114            53.1005
           0        tcp     0    14         17.2637            50.6008
           0        tcp     0    14         18.2939            79.5186
           0        tcp     0    14         19.3626            76.6557
           0        tcp     0    14         20.3741             85.036
           0        tcp     0    14         21.4017            87.6969
           0        tcp     0    14         23.2297            6.72179
           0        tcp     0    14         24.2784            62.4926
           0        tcp     0    14          25.312            59.4432
           0        tcp     0    14         26.3675            73.7373
           0        tcp     0    14         27.3715            73.4332
           0        tcp     0    14         28.3743            77.6067
           0        tcp     0    14         29.4058            83.3876
           0        tcp     0    14          30.438            79.3603
           0        tcp     0    14         31.4555            76.4872
           0        tcp     0    14         32.5018            78.2981
           0        tcp     0    14         33.5066            81.5299
           0        tcp     0    14         34.5439            71.0736
           0        tcp     0    14          35.559            80.7047
           0        tcp     0    14         36.5601            81.8283
           0        tcp     0    14         37.5768             84.599
           0        tcp     0    14         38.6033            71.8311
           0        tcp     0    14         39.6482            74.4764
           0        tcp     0    14         40.6615            80.8422
           0        tcp     0    14         41.7227            77.1969
           0        tcp     0    14         42.7565            83.2085
           0        tcp     0    14         43.8006            82.3807
           0        tcp     0    14         44.8145            84.8319
           0        tcp     0    14         45.8381            76.0353
           0        tcp     0    14         46.8395            85.8916
           0        tcp     0    14         47.8589            84.3814
           0        tcp     0    14         48.8866            83.6987
           0        tcp     0    14         49.9095            80.0862
           0        tcp     0    14         50.9137            73.4167
           0        tcp     0    14         51.9591            82.2789
           0        tcp     0    14         52.9645            81.4858
           0        tcp     0    14         54.0171             85.608
           0        tcp     0    14         55.0755            77.3954
           0        tcp     0    14          56.094            84.4576
           0        tcp     0    14         57.1216            79.7171
           0        tcp     0    14         58.1537            83.3384
           0        tcp     0    14         59.1665            84.9317
           0        tcp     0    14         60.1696            81.6642
           0        tcp     0    14         61.2031            83.2318
           0        tcp     0    14          62.239            83.0316
           0        tcp     0    14         63.3908                  0
           0        tcp     0    14         73.7613                  0
           0        tcp     0    14         74.7613            1.30839
           0        tcp     0    14         75.7971            27.6806
           0        tcp     0    14         76.8217            59.9692
           0        tcp     0    14         77.8746            58.3539
           0        tcp     0    14         78.9056             71.506
           0        tcp     0    14         79.9182            80.9067
           0        tcp     0    14         80.9384            80.2924
           0        tcp     0    14         81.9643            75.8578
           0        tcp     0    14         82.9646            85.9981
           0        tcp     0    14         83.9855            84.2542
           0        tcp     0    14         85.0111            91.8493
           0        tcp     0    14         86.0137            77.6293
           0        tcp     0    14         87.0253            80.9745
           0        tcp     0    14         88.0959            76.5228
           0        tcp     0    14         89.1237            83.6876
           0        tcp     0    14         90.1238            73.7166
           0        tcp     0    14         91.1399            76.5917
           0        tcp     0    14         92.1805            70.8554
           0        tcp     0    14         93.2433            77.0804
           0        tcp     0    14         94.2493             81.425
           0        tcp     0    14         95.2912            78.6312
           0        tcp     0    14         96.9103            32.8858
           0        tcp     0    14         97.9133            73.5097
           0        tcp     0    14         98.9591            70.5005



--- Hop Node Number:16 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0    15         2.04769            50.8244
           0        tcp     0    15         3.05199            77.4907
           0        tcp     0    15         4.06968            80.4958
           0        tcp     0    15         5.09958            79.5418
           0        tcp     0    15         6.15378            81.5936
           0        tcp     0    15         8.65351            3.27716
           0        tcp     0    15         9.72586             30.557
           0        tcp     0    15         10.7886             53.958
           0        tcp     0    15         11.7946            52.9295
           0        tcp     0    15         12.8264            59.5486
           0        tcp     0    15          14.649                  0
           0        tcp     0    15         24.5634                  0
           0        tcp     0    15         25.5634            5.14531
           0        tcp     0    15         26.6158                  0
           0        tcp     0    15         36.6978                  0
           0        tcp     0    15         37.6978            1.01266
           0        tcp     0    15         38.7761            15.1949
           0        tcp     0    15         39.8133            35.5406
           0        tcp     0    15         40.8888              53.32
           0        tcp     0    15         41.9249            51.3923
           0        tcp     0    15         42.9589            67.3451
           0        tcp     0    15         44.3936                  0
           0        tcp     0    15         54.0464                  0
           0        tcp     0    15         55.0464            3.04974
           0        tcp     0    15         58.4813            13.1173
           0        tcp     0    15         59.5029            56.1301
           0        tcp     0    15         60.5746            61.1502
           0        tcp     0    15         61.6078             63.434
           0        tcp     0    15         62.6115            85.6997
           0        tcp     0    15         63.6407              83.57
           0        tcp     0    15         64.6453            85.6266
           0        tcp     0    15         65.6697            75.9701
           0        tcp     0    15         66.6796            85.1764
           0        tcp     0    15         67.7091            79.5678
           0        tcp     0    15         71.0097            8.68694
           0        tcp     0    15          72.069            54.1364
           0        tcp     0    15         73.1347            53.8053
           0        tcp     0    15         74.1583            60.0231
           0        tcp     0    15         75.2085             78.008
           0        tcp     0    15          76.225             72.529
           0        tcp     0    15         77.2665             78.653
           0        tcp     0    15         78.3128            86.1279
           0        tcp     0    15         79.3787            80.7016
           0        tcp     0    15         80.3793            77.7745
           0        tcp     0    15         81.4066            79.7398
           0        tcp     0    15         82.4471            78.7334
           0        tcp     0    15         83.4648            84.5209
           0        tcp     0    15         84.5091            78.4466
           0        tcp     0    15         85.5243            80.6928
           0        tcp     0    15         86.5509            79.7948
           0        tcp     0    15         87.6094            81.2668
           0        tcp     0    15         88.6521            82.4877
           0        tcp     0    15         89.6788            79.7935
           0        tcp     0    15         90.7391            77.2583
           0        tcp     0    15         91.7931            77.7224
           0        tcp     0    15         92.8091            76.5974
           0        tcp     0    15         93.8122            85.7554
           0        tcp     0    15         95.1724            21.0793
           0        tcp     0    15         96.2266            73.8226
           0        tcp     0    15         97.2504            72.0153
           0        tcp     0    15          98.321            84.1663
           0        tcp     0    15         99.3794            77.3976



--- Hop Node Number:17 ---
#       flow   flowType   src   dst            time         throughput

           0        tcp     0    16         2.02237            48.0767
           0        tcp     0    16         3.02535            81.6762
           0        tcp     0    16         4.02933            81.5951
           0        tcp     0    16         5.04014            85.0964
           0        tcp     0    16         6.04944            85.2237
           0        tcp     0    16          7.0533            73.4441
           0        tcp     0    16         8.22474            48.9518
           0        tcp     0    16         9.23294            81.2534
           0        tcp     0    16         10.2618            83.6072
           0        tcp     0    16         11.2732            80.9894
           0        tcp     0    16         12.2975            83.9787
           0        tcp     0    16         13.3307            83.2493
           0        tcp     0    16         14.3948            76.9862
           0        tcp     0    16          15.542            49.9878
           0        tcp     0    16         16.6353            56.1964
           0        tcp     0    16         17.6453            77.0522
           0        tcp     0    16         18.6649            84.3659
           0        tcp     0    16         19.6922            75.7501
           0        tcp     0    16         20.7305            82.8499
